DICOFRE;NUTSI_DSG;NUTSI_COD;NUTSII_DSG;NUTSII_COD;NUTSIII_DSG;NUTSIII_COD;DISTRITO_ILHA_DSG;CONCELHO_DSG;FREGUESIA_DSG;AREA_2018_ha;AREA_2018_km2
111318;CONTINENTE;1;CENTRO;16;OESTE;16B;LISBOA;TORRES VEDRAS;VENTOSA;2598,12;25,98
111321;CONTINENTE;1;CENTRO;16;OESTE;16B;LISBOA;TORRES VEDRAS;UNIÃO DAS FREGUESIAS DE A DOS CUNHADOS E MACEIRA;5272,29;52,72
111322;CONTINENTE;1;CENTRO;16;OESTE;16B;LISBOA;TORRES VEDRAS;UNIÃO DAS FREGUESIAS DE CAMPELOS E OUTEIRO DA CABEÇA;2996,32;29,96
111323;CONTINENTE;1;CENTRO;16;OESTE;16B;LISBOA;TORRES VEDRAS;UNIÃO DAS FREGUESIAS DE CARVOEIRA E CARMÕES;2096,75;20,97
111324;CONTINENTE;1;CENTRO;16;OESTE;16B;LISBOA;TORRES VEDRAS;UNIÃO DAS FREGUESIAS DE DOIS PORTOS E RUNA;4322,59;43,23
111325;CONTINENTE;1;CENTRO;16;OESTE;16B;LISBOA;TORRES VEDRAS;UNIÃO DAS FREGUESIAS DE MAXIAL E MONTE REDONDO;3838,64;38,39
111326;CONTINENTE;1;CENTRO;16;OESTE;16B;LISBOA;TORRES VEDRAS;SANTA MARIA, SÃO PEDRO E MATACÃES;6244,08;62,44
111408;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;VILA FRANCA DE XIRA;VIALONGA;1792,90;17,93
111409;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;VILA FRANCA DE XIRA;VILA FRANCA DE XIRA;21286,96;212,87
111412;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;VILA FRANCA DE XIRA;UNIÃO DAS FREGUESIAS DE ALHANDRA, SÃO JOÃO DOS MONTES E CALHANDRIZ;2753,54;27,54
111413;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;VILA FRANCA DE XIRA;UNIÃO DAS FREGUESIAS DE ALVERCA DO RIBATEJO E SOBRALINHO;2391,80;23,92
111414;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;VILA FRANCA DE XIRA;UNIÃO DAS FREGUESIAS DE CASTANHEIRA DO RIBATEJO E CACHOEIRAS;2678,11;26,78
111415;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;VILA FRANCA DE XIRA;UNIÃO DAS FREGUESIAS DE PÓVOA DE SANTA IRIA E FORTE DA CASA;916,10;9,16
111512;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;AMADORA;ALFRAGIDE;251,12;2,51
111513;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;AMADORA;ÁGUAS LIVRES;221,28;2,21
111514;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;AMADORA;ENCOSTA DO SOL;280,20;2,80
111515;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;AMADORA;FALAGUEIRA-VENDA NOVA;285,74;2,86
111516;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;AMADORA;MINA DE ÁGUA;809,22;8,09
111517;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;AMADORA;VENTEIRA;530,92;5,31
111603;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;ODIVELAS;ODIVELAS;504,45;5,04
111608;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;ODIVELAS;UNIÃO DAS FREGUESIAS DE PONTINHA E FAMÕES;921,03;9,21
111609;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;ODIVELAS;UNIÃO DAS FREGUESIAS DE PÓVOA DE SANTO ADRIÃO E OLIVAL BASTO;262,97;2,63
111610;CONTINENTE;1;LISBOA;17;ÁREA METROPOLITANA DE LISBOA;170;LISBOA;ODIVELAS;UNIÃO DAS FREGUESIAS DE RAMADA E CANEÇAS;965,91;9,66
120101;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ALTER DO CHÃO;ALTER DO CHÃO;14085,15;140,85
120102;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ALTER DO CHÃO;CHANCELARIA;7170,07;71,70
120103;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ALTER DO CHÃO;SEDA;11243,45;112,43
120104;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ALTER DO CHÃO;CUNHEIRA;3707,95;37,08
120201;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ARRONCHES;ASSUNÇÃO;20450,87;204,51
120202;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ARRONCHES;ESPERANÇA;5714,79;57,15
120203;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ARRONCHES;MOSTEIROS;5299,06;52,99
120302;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;AVIS;ALDEIA VELHA;12610,94;126,11
120303;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;AVIS;AVIS;9208,86;92,09
120305;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;AVIS;ERVEDAL;3807,48;38,07
120306;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;AVIS;FIGUEIRA E BARROS;7026,45;70,26
120309;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;AVIS;UNIÃO DAS FREGUESIAS DE ALCÓRREGO E MARANHÃO;12875,39;128,75
120310;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;AVIS;UNIÃO DAS FREGUESIAS DE BENAVILA E VALONGO;15067,39;150,67
120401;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CAMPO MAIOR;NOSSA SENHORA DA EXPECTAÇÃO;10506,47;105,06
120402;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CAMPO MAIOR;NOSSA SENHORA DA GRAÇA DOS DEGOLADOS;3575,11;35,75
120403;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CAMPO MAIOR;SÃO JOÃO BAPTISTA;10638,58;106,39
120501;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CASTELO DE VIDE;NOSSA SENHORA DA GRAÇA DE PÓVOA E MEADAS;7354,57;73,55
120502;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CASTELO DE VIDE;SANTA MARIA DA DEVESA;5633,40;56,33
120503;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CASTELO DE VIDE;SANTIAGO MAIOR;5883,38;58,83
120504;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CASTELO DE VIDE;SÃO JOÃO BAPTISTA;7619,89;76,20
120601;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CRATO;ALDEIA DA MATA;3728,41;37,28
120604;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CRATO;GÁFETE;4614,77;46,15
120605;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CRATO;MONTE DA PEDRA;6007,57;60,08
120607;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;CRATO;UNIÃO DAS FREGUESIAS DE CRATO E MÁRTIRES, FLOR DA ROSA E VALE DO PESO;25456,14;254,56
120706;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ELVAS;SANTA EULÁLIA;9851,79;98,52
120707;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ELVAS;SÃO BRÁS E SÃO LOURENÇO;4763,42;47,63
120708;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ELVAS;SÃO VICENTE E VENTOSA;10167,83;101,68
120712;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ELVAS;ASSUNÇÃO, AJUDA, SALVADOR E SANTO ILDEFONSO;9866,22;98,66
120713;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ELVAS;CAIA, SÃO PEDRO E ALCÁÇOVA;10404,29;104,04
120714;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ELVAS;UNIÃO DAS FREGUESIAS DE BARBACENA E VILA FERNANDO;8253,09;82,53
120715;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;ELVAS;UNIÃO DAS FREGUESIAS DE TERRUGEM E VILA BOIM;9822,22;98,22
120801;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;FRONTEIRA;CABEÇO DE VIDE;6580,81;65,81
120802;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;FRONTEIRA;FRONTEIRA;14139,33;141,39
120803;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;FRONTEIRA;SÃO SATURNINO;4139,45;41,39
120902;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;GAVIÃO;BELVER;6983,89;69,84
120903;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;GAVIÃO;COMENDA;9002,16;90,02
120905;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;GAVIÃO;MARGEM;5685,29;56,85
120906;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;GAVIÃO;UNIÃO DAS FREGUESIAS DE GAVIÃO E ATALAIA;7788,11;77,88
121001;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;MARVÃO;BEIRÃ;4475,98;44,76
121002;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;MARVÃO;SANTA MARIA DE MARVÃO;2335,23;23,35
121003;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;MARVÃO;SANTO ANTÓNIO DAS AREIAS;3599,13;35,99
121004;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;MARVÃO;SÃO SALVADOR DA ARAMENHA;5079,56;50,80
121101;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;MONFORTE;ASSUMAR;6383,22;63,83
121102;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;MONFORTE;MONFORTE;21473,66;214,74
121103;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;MONFORTE;SANTO ALEIXO;5850,59;58,51
121104;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;MONFORTE;VAIAMONTE;8317,35;83,17
121201;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;NISA;ALPALHÃO;3423,38;34,23
121205;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;NISA;MONTALVÃO;12416,90;124,17
121207;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;NISA;SANTANA;2719,37;27,19
121208;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;NISA;SÃO MATIAS;5466,33;54,66
121210;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;NISA;TOLOSA;2352,81;23,53
121211;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;NISA;UNIÃO DAS FREGUESIAS DE AREZ E AMIEIRA DO TEJO;15822,70;158,23
121212;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;NISA;UNIÃO DAS FREGUESIAS DE ESPÍRITO SANTO, NOSSA SENHORA DA GRAÇA E SÃO SIMÃO;15366,35;153,66
121301;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PONTE DE SOR;GALVEIAS;7982,93;79,83
121302;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PONTE DE SOR;MONTARGIL;29694,44;296,94
121304;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PONTE DE SOR;FOROS DE ARRÃO;8425,60;84,26
121305;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PONTE DE SOR;LONGOMEL;4697,08;46,97
121308;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PONTE DE SOR;UNIÃO DAS FREGUESIAS DE PONTE DE SOR, TRAMAGA E VALE DE AÇOR;33171,11;331,71
121401;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PORTALEGRE;ALAGOA;1815,63;18,16
121402;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PORTALEGRE;ALEGRETE;8692,38;86,92
121404;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PORTALEGRE;FORTIOS;6585,37;65,85
121410;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PORTALEGRE;URRA;12998,28;129,98
121411;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PORTALEGRE;UNIÃO DAS FREGUESIAS DA SÉ E SÃO LOURENÇO;2360,81;23,61
121412;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PORTALEGRE;UNIÃO DAS FREGUESIAS DE REGUENGO E SÃO JULIÃO;7218,65;72,19
121413;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;PORTALEGRE;UNIÃO DAS FREGUESIAS DE RIBEIRA DE NISA E CARREIRAS;5042,53;50,43
121501;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;SOUSEL;CANO;4942,54;49,43
121502;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;SOUSEL;CASA BRANCA;10100,40;101,00
121503;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;SOUSEL;SANTO AMARO;3961,01;39,61
121504;CONTINENTE;1;ALENTEJO;18;ALTO ALENTEJO;186;PORTALEGRE;SOUSEL;SOUSEL;8928,24;89,28
130103;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;ANSIÃES;2719,01;27,19
130107;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;CANDEMIL;1200,88;12,01
130112;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;FREGIM;1036,90;10,37
130115;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;FRIDÃO;786,90;7,87
130117;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;GONDAR;963,94;9,64
130118;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;JAZENTE;335,39;3,35
130119;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;LOMBA;362,93;3,63
130120;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;LOUREDO;359,77;3,60
130121;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;LUFREI;645,28;6,45
130123;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;MANCELOS;1213,33;12,13
130126;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;PADRONELO;248,49;2,48
130128;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;REBORDELO;1565,75;15,66
130129;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;SALVADOR DO MONTE;747,94;7,48
130134;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;GOUVEIA (SÃO SIMÃO);1249,26;12,49
130135;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;TELÕES;1447,20;14,47
130136;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;TRAVANCA;868,97;8,69
130138;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;VILA CAIZ;852,32;8,52
130139;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;VILA CHÃ DO MARÃO;671,15;6,71
130141;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;UNIÃO DAS FREGUESIAS DE ABOADELA, SANCHE E VÁRZEA;3044,84;30,45
130142;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;UNIÃO DAS FREGUESIAS DE AMARANTE (SÃO GONÇALO), MADALENA, CEPELOS E GATÃO;1521,26;15,21
130143;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;UNIÃO DAS FREGUESIAS DE BUSTELO, CARNEIRO E CARVALHO DE REI;2342,91;23,43
130144;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;UNIÃO DAS FREGUESIAS DE FIGUEIRÓ (SANTIAGO E SANTA CRISTINA);811,48;8,11
130145;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;UNIÃO DAS FREGUESIAS DE FREIXO DE CIMA E DE BAIXO;881,50;8,82
130146;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;UNIÃO DAS FREGUESIAS DE OLO E CANADELO;1951,49;19,51
130147;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;VILA MEÃ;1096,26;10,96
130148;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;AMARANTE;UNIÃO DAS FREGUESIAS DE VILA GARCIA, ABOIM E CHAPA;1207,98;12,08
130204;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;FRENDE;290,01;2,90
130205;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;GESTAÇÔ;1422,45;14,22
130206;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;GOVE;1153,23;11,53
130207;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;GRILO;594,41;5,94
130208;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;LOIVOS DO MONTE;874,94;8,75
130215;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;SANTA MARINHA DO ZÊZERE;1068,89;10,69
130219;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;VALADARES;992,99;9,93
130220;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;VIARIZ;623,48;6,23
130221;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;UNIÃO DAS FREGUESIAS DE ANCEDE E RIBADOURO;1436,01;14,36
130222;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;UNIÃO DAS FREGUESIAS DE BAIÃO (SANTA LEOCÁDIA) E MESQUINHATA;856,64;8,57
130223;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;UNIÃO DAS FREGUESIAS DE CAMPELO E OVIL;3181,08;31,81
130224;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;UNIÃO DAS FREGUESIAS DE LOIVOS DA RIBEIRA E TRESOURAS;717,46;7,17
130225;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;UNIÃO DAS FREGUESIAS DE SANTA CRUZ DO DOURO E SÃO TOMÉ DE COVELAS;1611,36;16,11
130226;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;BAIÃO;UNIÃO DAS FREGUESIAS DE TEIXEIRA E TEIXEIRÓ;2629,87;26,30
130301;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;AIÃO;277,87;2,78
130302;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;AIRÃES;401,05;4,01
130305;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;FRIANDE;328,70;3,29
130306;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;IDÃES;711,13;7,11
130307;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;JUGUEIROS;744,86;7,45
130313;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;PENACOVA;299,91;3,00
130314;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;PINHEIRO;357,44;3,57
130315;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;POMBEIRO DE RIBAVIZELA;480,90;4,81
130317;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;REFONTOURA;343,93;3,44
130318;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;REGILDE;308,17;3,08
130319;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;REVINHADE;332,56;3,33
130324;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;SENDIM;702,99;7,03
130334;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;UNIÃO DAS FREGUESIAS DE MACIEIRA DA LIXA E CARAMOS;863,41;8,63
130335;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;UNIÃO DAS FREGUESIAS DE MARGARIDE (SANTA EULÁLIA), VÁRZEA, LAGARES, VARZIELA E MOURE;1744,05;17,44
130336;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;UNIÃO DAS FREGUESIAS DE PEDREIRA, RANDE E SERNANDE;698,18;6,98
130337;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;UNIÃO DAS FREGUESIAS DE TORRADOS E SOUSA;520,66;5,21
130338;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;UNIÃO DAS FREGUESIAS DE UNHÃO E LORDELO;495,58;4,96
130339;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;UNIÃO DAS FREGUESIAS DE VILA COVA DA LIXA E BORBA DE GODIM;1346,48;13,46
130340;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;UNIÃO DAS FREGUESIAS DE VILA FRIA E VIZELA (SÃO JORGE);302,18;3,02
130341;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;FELGUEIRAS;UNIÃO DAS FREGUESIAS DE VILA VERDE E SANTÃO;313,71;3,14
130405;CONTINENTE;1;NORTE;11;ÁREA METROPOLITANA DO PORTO;11A;PORTO;GONDOMAR;LOMBA;1369,66;13,70
130408;CONTINENTE;1;NORTE;11;ÁREA METROPOLITANA DO PORTO;11A;PORTO;GONDOMAR;RIO TINTO;943,86;9,44
130412;CONTINENTE;1;NORTE;11;ÁREA METROPOLITANA DO PORTO;11A;PORTO;GONDOMAR;BAGUIM DO MONTE (RIO TINTO);545,68;5,46
130413;CONTINENTE;1;NORTE;11;ÁREA METROPOLITANA DO PORTO;11A;PORTO;GONDOMAR;UNIÃO DAS FREGUESIAS DE FÂNZERES E SÃO PEDRO DA COVA;2196,19;21,96
130414;CONTINENTE;1;NORTE;11;ÁREA METROPOLITANA DO PORTO;11A;PORTO;GONDOMAR;UNIÃO DAS FREGUESIAS DE FOZ DO SOUSA E COVELO;3023,77;30,24
130415;CONTINENTE;1;NORTE;11;ÁREA METROPOLITANA DO PORTO;11A;PORTO;GONDOMAR;UNIÃO DAS FREGUESIAS DE GONDOMAR (SÃO COSME), VALBOM E JOVIM;2331,80;23,32
130416;CONTINENTE;1;NORTE;11;ÁREA METROPOLITANA DO PORTO;11A;PORTO;GONDOMAR;UNIÃO DAS FREGUESIAS DE MELRES E MEDAS;2780,80;27,81
130502;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;AVELEDA;381,08;3,81
130504;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;CAÍDE DE REI;673,32;6,73
130510;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;LODARES;388,40;3,88
130512;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;MACIEIRA;154,76;1,55
130513;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;MEINEDO;931,09;9,31
130515;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;NEVOGILDE;343,77;3,44
130524;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;SOUSELA;672,47;6,72
130525;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;TORNO;375,43;3,75
130526;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;VILAR DO TORNO E ALENTÉM;377,46;3,77
130527;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;UNIÃO DAS FREGUESIAS DE CERNADELO E LOUSADA (SÃO MIGUEL E SANTA MARGARIDA);733,63;7,34
130528;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;UNIÃO DAS FREGUESIAS DE CRISTELOS, BOIM E ORDEM;1036,27;10,36
130529;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;PORTO;LOUSADA;UNIÃO DAS FREGUESIAS DE FIGUEIRAS E COVAS;434,18;4,34
